时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°)
"2025-05-20T02:05:56.890Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0308,1.0000,0.0869,-0.12,1.16,1.59,86.63,-0.41,134.87
"2025-05-20T02:05:56.891Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3232,0.1597,0.9634,1.16,-0.61,-2.01,10.59,19.15,38.19
"2025-05-20T02:05:56.891Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5601,-0.0103,0.8491,-0.55,0.43,0.55,-1.79,-32.52,1.24
"2025-05-20T02:05:56.892Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0020,0.9956,0.0542,-0.31,-3.48,-0.55,86.61,-0.42,134.73
"2025-05-20T02:05:56.893Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2578,0.7803,0.5811,0.37,-1.22,0.49,53.86,15.08,-98.25
"2025-05-20T02:05:56.893Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1772,0.8936,-0.4087,0.24,0.37,1.83,115.22,9.98,61.09
"2025-05-20T02:05:56.894Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0713,0.9814,0.1060,2.20,-10.86,-2.93,81.28,-5.42,102.85
"2025-05-20T02:05:56.895Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3564,0.1714,0.9521,1.16,-0.55,-1.10,10.60,19.14,38.05
"2025-05-20T02:05:56.895Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5713,0.0034,0.8403,-5.07,-0.24,-8.18,-1.83,-32.52,1.04
"2025-05-20T02:05:56.896Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0010,0.9961,0.0732,-2.01,1.16,0.92,86.54,-0.43,134.63
"2025-05-20T02:05:56.896Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1895,0.8921,-0.3965,1.34,-8.85,6.71,115.21,9.87,60.84
"2025-05-20T02:05:56.979Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3350,0.1704,0.9561,0.31,-0.49,-0.06,10.64,19.11,38.11
"2025-05-20T02:05:57.102Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1006,0.8843,-0.4546,0.00,-3.11,4.58,115.16,9.77,60.23
"2025-05-20T02:05:57.105Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5327,-0.0698,0.8867,-2.26,1.46,-5.19,-1.80,-32.55,0.51
"2025-05-20T02:05:57.106Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0068,0.9956,0.0615,-0.31,-5.25,-0.85,86.51,-0.43,134.52
"2025-05-20T02:05:57.107Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1445,0.9917,0.1313,2.62,-7.45,-1.53,81.49,-5.39,102.35
"2025-05-20T02:05:57.108Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2544,0.7749,0.5830,1.04,-1.34,0.55,53.89,15.02,-98.21
"2025-05-20T02:05:57.109Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3413,0.1777,0.9565,1.71,-0.92,-5.43,10.63,19.11,37.92
"2025-05-20T02:05:57.110Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2520,0.7813,0.5815,2.08,-3.17,-2.32,53.95,15.03,-98.29
"2025-05-20T02:05:57.110Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5508,0.0098,0.8706,-0.49,0.98,-0.67,-1.79,-32.49,0.50
"2025-05-20T02:05:57.111Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2446,0.7866,0.5815,0.31,-0.55,0.18,53.99,15.03,-98.39
"2025-05-20T02:05:57.112Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1694,0.9009,-0.4019,0.00,-0.85,2.01,115.10,9.66,60.22
"2025-05-20T02:05:57.113Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0850,0.9980,0.1318,-0.98,-3.17,-1.16,81.55,-5.42,102.23
"2025-05-20T02:05:57.113Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0181,0.9985,0.0591,-1.40,-3.72,-1.34,86.45,-0.38,134.23
"2025-05-20T02:05:57.114Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3525,0.1865,0.9536,0.31,-0.49,-0.85,10.62,19.11,37.74
"2025-05-20T02:05:57.115Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5552,-0.0083,0.8574,-1.65,0.31,-4.27,-1.77,-32.45,0.37
"2025-05-20T02:05:57.116Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0957,0.9863,0.1182,1.28,-5.31,-1.28,81.61,-5.42,102.11
"2025-05-20T02:05:57.116Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0142,0.9922,0.0645,-1.59,0.06,-0.06,86.37,-0.35,134.14
"2025-05-20T02:05:57.117Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2490,0.7808,0.5811,-0.43,-0.79,-0.37,54.00,15.05,-98.36
"2025-05-20T02:05:57.117Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1660,0.8955,-0.4072,-0.31,-3.23,3.17,115.07,9.59,60.10
"2025-05-20T02:05:57.118Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1172,0.9854,0.1426,0.43,2.99,1.04,81.68,-5.39,101.94
"2025-05-20T02:05:57.119Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5366,-0.0283,0.8530,2.01,1.16,1.53,-1.70,-32.39,0.20
"2025-05-20T02:05:57.119Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",0.0015,1.0049,0.0439,0.00,-1.71,-0.18,86.36,-0.35,134.09
"2025-05-20T02:05:57.120Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3560,0.1797,0.9468,-0.24,-0.49,-0.12,10.61,19.08,37.74
"2025-05-20T02:05:57.121Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1567,0.8887,-0.4160,-1.71,2.69,0.98,114.99,9.50,60.00
"2025-05-20T02:05:57.214Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3564,0.1685,0.9512,0.00,-0.98,-0.92,10.58,19.06,37.73
"2025-05-20T02:05:57.329Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1572,0.8950,-0.4028,-0.49,1.89,-0.12,114.96,9.44,60.09
"2025-05-20T02:05:57.330Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5347,0.0078,0.8662,1.46,0.73,2.38,-1.71,-32.35,0.41
"2025-05-20T02:05:57.331Z",dax0XbwCfrTXIMu3eQzp8g==,"WTL1",-0.0010,0.9956,0.0786,-1.34,0.67,0.00,86.33,-0.34,133.99
"2025-05-20T02:05:57.332Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2568,0.7817,0.5771,-1.46,-0.85,-0.31,53.95,15.07,-98.35
"2025-05-20T02:05:57.332Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.0796,0.9941,0.1372,-1.10,3.60,0.24,81.69,-5.43,102.22
"2025-05-20T02:05:57.333Z",Op/IMpNKGHVEnqWI/tvt4w==,"WTL2",-0.3418,0.1738,0.9546,-0.49,-0.73,0.67,10.55,19.02,37.70
"2025-05-20T02:05:57.334Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2500,0.7773,0.5850,-1.65,-0.37,0.12,53.88,15.08,-98.34
"2025-05-20T02:05:57.335Z",7/vCykmiwCHaFbwdzATxCQ==,"WTL3",-0.2485,0.7856,0.5811,-2.38,-0.18,0.06,53.80,15.10,-98.32
"2025-05-20T02:05:57.336Z",DVdIqNwXUfWJfu7o3Mvydg==,"WTR3",-0.1650,0.8979,-0.4131,-1.10,1.65,0.49,114.94,9.40,60.15
"2025-05-20T02:05:57.336Z",FfcCr9PjdREZCoe+dlMvww==,"WTR2",0.5557,-0.0181,0.8594,1.04,1.22,0.00,-1.67,-32.29,0.42
"2025-05-20T02:05:57.337Z",lZ2FY1nS6SOn7HxBXpIi2w==,"WTR1",0.1104,0.9966,0.1152,-1.71,-0.55,-0.18,81.65,-5.43,102.30
